approach,driver_pool,constructor_pool,driver_ceiling,constructor_ceiling,shape,config_name,budget_cap,dream_team_cost,tightness
power_curve,,,29000000,15000000,3.0,,115000000,126900000,1.1034782608695652
power_curve,,,29000000,15000000,3.0,,120000000,126900000,1.0575
power_curve,,,29000000,15000000,3.0,,125000000,126900000,1.0152
power_curve,,,29000000,15000000,3.0,,130000000,126900000,0.9761538461538461
power_curve,,,29000000,20000000,0.5,,100000000,189400000,1.894
power_curve,,,29000000,20000000,0.5,,105000000,189400000,1.8038095238095238
power_curve,,,29000000,20000000,0.5,,110000000,189400000,1.721818181818182
power_curve,,,29000000,20000000,0.5,,115000000,189400000,1.6469565217391304
power_curve,,,29000000,20000000,0.5,,120000000,189400000,1.5783333333333334
power_curve,,,29000000,20000000,0.5,,125000000,189400000,1.5152
power_curve,,,29000000,20000000,0.5,,130000000,189400000,1.456923076923077
power_curve,,,29000000,20000000,1.0,,100000000,176300000,1.763
power_curve,,,29000000,20000000,1.0,,105000000,176300000,1.6790476190476191
power_curve,,,29000000,20000000,1.0,,110000000,176300000,1.6027272727272728
power_curve,,,29000000,20000000,1.0,,115000000,176300000,1.5330434782608695
power_curve,,,29000000,20000000,1.0,,120000000,176300000,1.4691666666666667
power_curve,,,29000000,20000000,1.0,,125000000,176300000,1.4104
power_curve,,,29000000,20000000,1.0,,130000000,176300000,1.356153846153846
power_curve,,,29000000,20000000,1.5,,100000000,164900000,1.649
power_curve,,,29000000,20000000,1.5,,105000000,164900000,1.5704761904761906
power_curve,,,29000000,20000000,1.5,,110000000,164900000,1.499090909090909
power_curve,,,29000000,20000000,1.5,,115000000,164900000,1.4339130434782608
power_curve,,,29000000,20000000,1.5,,120000000,164900000,1.3741666666666668
power_curve,,,29000000,20000000,1.5,,125000000,164900000,1.3192
power_curve,,,29000000,20000000,1.5,,130000000,164900000,1.2684615384615385
power_curve,,,29000000,20000000,2.0,,100000000,155200000,1.552
power_curve,,,29000000,20000000,2.0,,105000000,155200000,1.4780952380952381
power_curve,,,29000000,20000000,2.0,,110000000,155200000,1.410909090909091
power_curve,,,29000000,20000000,2.0,,115000000,155200000,1.3495652173913044
power_curve,,,29000000,20000000,2.0,,120000000,155200000,1.2933333333333332
power_curve,,,29000000,20000000,2.0,,125000000,155200000,1.2416
power_curve,,,29000000,20000000,2.0,,130000000,155200000,1.1938461538461538
power_curve,,,29000000,20000000,2.5,,100000000,146700000,1.467
power_curve,,,29000000,20000000,2.5,,105000000,146700000,1.3971428571428572
power_curve,,,29000000,20000000,2.5,,110000000,146700000,1.3336363636363637
power_curve,,,29000000,20000000,2.5,,115000000,146700000,1.2756521739130435
power_curve,,,29000000,20000000,2.5,,120000000,146700000,1.2225
power_curve,,,29000000,20000000,2.5,,125000000,146700000,1.1736
power_curve,,,29000000,20000000,2.5,,130000000,146700000,1.1284615384615384
power_curve,,,29000000,20000000,3.0,,100000000,139300000,1.393
power_curve,,,29000000,20000000,3.0,,105000000,139300000,1.3266666666666667
power_curve,,,29000000,20000000,3.0,,110000000,139300000,1.2663636363636364
power_curve,,,29000000,20000000,3.0,,115000000,139300000,1.211304347826087
power_curve,,,29000000,20000000,3.0,,120000000,139300000,1.1608333333333334
power_curve,,,29000000,20000000,3.0,,125000000,139300000,1.1144
power_curve,,,29000000,20000000,3.0,,130000000,139300000,1.0715384615384616
power_curve,,,29000000,25000000,0.5,,100000000,203900000,2.039
power_curve,,,29000000,25000000,0.5,,105000000,203900000,1.9419047619047618
power_curve,,,29000000,25000000,0.5,,110000000,203900000,1.8536363636363635
power_curve,,,29000000,25000000,0.5,,115000000,203900000,1.7730434782608695
power_curve,,,29000000,25000000,0.5,,120000000,203900000,1.6991666666666667
power_curve,,,29000000,25000000,0.5,,125000000,203900000,1.6312
power_curve,,,29000000,25000000,0.5,,130000000,203900000,1.5684615384615384
power_curve,,,29000000,25000000,1.0,,100000000,190200000,1.902
power_curve,,,29000000,25000000,1.0,,105000000,190200000,1.8114285714285714
power_curve,,,29000000,25000000,1.0,,110000000,190200000,1.729090909090909
power_curve,,,29000000,25000000,1.0,,115000000,190200000,1.653913043478261
power_curve,,,29000000,25000000,1.0,,120000000,190200000,1.585
power_curve,,,29000000,25000000,1.0,,125000000,190200000,1.5216
power_curve,,,29000000,25000000,1.0,,130000000,190200000,1.4630769230769232
power_curve,,,29000000,25000000,1.5,,100000000,178400000,1.784
power_curve,,,29000000,25000000,1.5,,105000000,178400000,1.6990476190476191
power_curve,,,29000000,25000000,1.5,,110000000,178400000,1.6218181818181818
power_curve,,,29000000,25000000,1.5,,115000000,178400000,1.551304347826087
power_curve,,,29000000,25000000,1.5,,120000000,178400000,1.4866666666666666
power_curve,,,29000000,25000000,1.5,,125000000,178400000,1.4272
power_curve,,,29000000,25000000,1.5,,130000000,178400000,1.3723076923076922
power_curve,,,29000000,25000000,2.0,,100000000,168200000,1.682
power_curve,,,29000000,25000000,2.0,,105000000,168200000,1.601904761904762
power_curve,,,29000000,25000000,2.0,,110000000,168200000,1.529090909090909
power_curve,,,29000000,25000000,2.0,,115000000,168200000,1.462608695652174
power_curve,,,29000000,25000000,2.0,,120000000,168200000,1.4016666666666666
power_curve,,,29000000,25000000,2.0,,125000000,168200000,1.3456
power_curve,,,29000000,25000000,2.0,,130000000,168200000,1.2938461538461539
power_curve,,,29000000,25000000,2.5,,100000000,159300000,1.593
power_curve,,,29000000,25000000,2.5,,105000000,159300000,1.5171428571428571
power_curve,,,29000000,25000000,2.5,,110000000,159300000,1.4481818181818182
power_curve,,,29000000,25000000,2.5,,115000000,159300000,1.3852173913043477
power_curve,,,29000000,25000000,2.5,,120000000,159300000,1.3275
power_curve,,,29000000,25000000,2.5,,125000000,159300000,1.2744
power_curve,,,29000000,25000000,2.5,,130000000,159300000,1.2253846153846153
power_curve,,,29000000,25000000,3.0,,100000000,151500000,1.515
power_curve,,,29000000,25000000,3.0,,105000000,151500000,1.4428571428571428
power_curve,,,29000000,25000000,3.0,,110000000,151500000,1.3772727272727272
power_curve,,,29000000,25000000,3.0,,115000000,151500000,1.317391304347826
power_curve,,,29000000,25000000,3.0,,120000000,151500000,1.2625
power_curve,,,29000000,25000000,3.0,,125000000,151500000,1.212
power_curve,,,29000000,25000000,3.0,,130000000,151500000,1.1653846153846155
power_curve,,,29000000,30000000,0.5,,100000000,218200000,2.182
power_curve,,,29000000,30000000,0.5,,105000000,218200000,2.078095238095238
power_curve,,,29000000,30000000,0.5,,110000000,218200000,1.9836363636363636
power_curve,,,29000000,30000000,0.5,,115000000,218200000,1.897391304347826
power_curve,,,29000000,30000000,0.5,,120000000,218200000,1.8183333333333334
power_curve,,,29000000,30000000,0.5,,125000000,218200000,1.7456
power_curve,,,29000000,30000000,0.5,,130000000,218200000,1.6784615384615384
power_curve,,,29000000,30000000,1.0,,100000000,204100000,2.041
power_curve,,,29000000,30000000,1.0,,105000000,204100000,1.9438095238095239
power_curve,,,29000000,30000000,1.0,,110000000,204100000,1.8554545454545455
power_curve,,,29000000,30000000,1.0,,115000000,204100000,1.7747826086956522
power_curve,,,29000000,30000000,1.0,,120000000,204100000,1.7008333333333334
power_curve,,,29000000,30000000,1.0,,125000000,204100000,1.6328
power_curve,,,29000000,30000000,1.0,,130000000,204100000,1.57
power_curve,,,29000000,30000000,1.5,,100000000,191800000,1.918
power_curve,,,29000000,30000000,1.5,,105000000,191800000,1.8266666666666667
power_curve,,,29000000,30000000,1.5,,110000000,191800000,1.7436363636363637
power_curve,,,29000000,30000000,1.5,,115000000,191800000,1.6678260869565218
power_curve,,,29000000,30000000,1.5,,120000000,191800000,1.5983333333333334
power_curve,,,29000000,30000000,1.5,,125000000,191800000,1.5344
power_curve,,,29000000,30000000,1.5,,130000000,191800000,1.4753846153846153
power_curve,,,29000000,30000000,2.0,,100000000,181200000,1.812
power_curve,,,29000000,30000000,2.0,,105000000,181200000,1.7257142857142858
power_curve,,,29000000,30000000,2.0,,110000000,181200000,1.6472727272727272
power_curve,,,29000000,30000000,2.0,,115000000,181200000,1.5756521739130436
power_curve,,,29000000,30000000,2.0,,120000000,181200000,1.51
power_curve,,,29000000,30000000,2.0,,125000000,181200000,1.4496
power_curve,,,29000000,30000000,2.0,,130000000,181200000,1.393846153846154
power_curve,,,29000000,30000000,2.5,,100000000,171900000,1.719
power_curve,,,29000000,30000000,2.5,,105000000,171900000,1.6371428571428572
power_curve,,,29000000,30000000,2.5,,110000000,171900000,1.5627272727272727
power_curve,,,29000000,30000000,2.5,,115000000,171900000,1.4947826086956522
power_curve,,,29000000,30000000,2.5,,120000000,171900000,1.4325
power_curve,,,29000000,30000000,2.5,,125000000,171900000,1.3752
power_curve,,,29000000,30000000,2.5,,130000000,171900000,1.3223076923076924
power_curve,,,29000000,30000000,3.0,,100000000,163800000,1.638
power_curve,,,29000000,30000000,3.0,,105000000,163800000,1.56
power_curve,,,29000000,30000000,3.0,,110000000,163800000,1.489090909090909
power_curve,,,29000000,30000000,3.0,,115000000,163800000,1.4243478260869564
power_curve,,,29000000,30000000,3.0,,120000000,163800000,1.365
power_curve,,,29000000,30000000,3.0,,125000000,163800000,1.3104
power_curve,,,29000000,30000000,3.0,,130000000,163800000,1.26
power_curve,,,29000000,35000000,0.5,,100000000,232700000,2.327
power_curve,,,29000000,35000000,0.5,,105000000,232700000,2.216190476190476
power_curve,,,29000000,35000000,0.5,,110000000,232700000,2.1154545454545453
power_curve,,,29000000,35000000,0.5,,115000000,232700000,2.0234782608695654
power_curve,,,29000000,35000000,0.5,,120000000,232700000,1.9391666666666667
power_curve,,,29000000,35000000,0.5,,125000000,232700000,1.8616
power_curve,,,29000000,35000000,0.5,,130000000,232700000,1.79
power_curve,,,29000000,35000000,1.0,,100000000,218000000,2.18
power_curve,,,29000000,35000000,1.0,,105000000,218000000,2.0761904761904764
power_curve,,,29000000,35000000,1.0,,110000000,218000000,1.981818181818182
power_curve,,,29000000,35000000,1.0,,115000000,218000000,1.8956521739130434
power_curve,,,29000000,35000000,1.0,,120000000,218000000,1.8166666666666667
power_curve,,,29000000,35000000,1.0,,125000000,218000000,1.744
power_curve,,,29000000,35000000,1.0,,130000000,218000000,1.676923076923077
power_curve,,,29000000,35000000,1.5,,100000000,205200000,2.052
power_curve,,,29000000,35000000,1.5,,105000000,205200000,1.9542857142857142
power_curve,,,29000000,35000000,1.5,,110000000,205200000,1.8654545454545455
power_curve,,,29000000,35000000,1.5,,115000000,205200000,1.7843478260869565
power_curve,,,29000000,35000000,1.5,,120000000,205200000,1.71
power_curve,,,29000000,35000000,1.5,,125000000,205200000,1.6416
power_curve,,,29000000,35000000,1.5,,130000000,205200000,1.5784615384615384
power_curve,,,29000000,35000000,2.0,,100000000,194200000,1.942
power_curve,,,29000000,35000000,2.0,,105000000,194200000,1.8495238095238096
power_curve,,,29000000,35000000,2.0,,110000000,194200000,1.7654545454545454
power_curve,,,29000000,35000000,2.0,,115000000,194200000,1.6886956521739132
power_curve,,,29000000,35000000,2.0,,120000000,194200000,1.6183333333333334
power_curve,,,29000000,35000000,2.0,,125000000,194200000,1.5536
power_curve,,,29000000,35000000,2.0,,130000000,194200000,1.4938461538461538
power_curve,,,29000000,35000000,2.5,,100000000,184600000,1.846
power_curve,,,29000000,35000000,2.5,,105000000,184600000,1.7580952380952382
power_curve,,,29000000,35000000,2.5,,110000000,184600000,1.6781818181818182
power_curve,,,29000000,35000000,2.5,,115000000,184600000,1.605217391304348
power_curve,,,29000000,35000000,2.5,,120000000,184600000,1.5383333333333333
power_curve,,,29000000,35000000,2.5,,125000000,184600000,1.4768
power_curve,,,29000000,35000000,2.5,,130000000,184600000,1.42
power_curve,,,29000000,35000000,3.0,,100000000,176000000,1.76
power_curve,,,29000000,35000000,3.0,,105000000,176000000,1.6761904761904762
power_curve,,,29000000,35000000,3.0,,110000000,176000000,1.6
power_curve,,,29000000,35000000,3.0,,115000000,176000000,1.5304347826086957
power_curve,,,29000000,35000000,3.0,,120000000,176000000,1.4666666666666666
power_curve,,,29000000,35000000,3.0,,125000000,176000000,1.408
power_curve,,,29000000,35000000,3.0,,130000000,176000000,1.353846153846154
power_curve,,,29000000,40000000,0.5,,100000000,247200000,2.472
power_curve,,,29000000,40000000,0.5,,105000000,247200000,2.354285714285714
power_curve,,,29000000,40000000,0.5,,110000000,247200000,2.247272727272727
power_curve,,,29000000,40000000,0.5,,115000000,247200000,2.1495652173913045
power_curve,,,29000000,40000000,0.5,,120000000,247200000,2.06
power_curve,,,29000000,40000000,0.5,,125000000,247200000,1.9776
power_curve,,,29000000,40000000,0.5,,130000000,247200000,1.9015384615384616
power_curve,,,29000000,40000000,1.0,,100000000,231900000,2.319
power_curve,,,29000000,40000000,1.0,,105000000,231900000,2.2085714285714286
power_curve,,,29000000,40000000,1.0,,110000000,231900000,2.1081818181818184
power_curve,,,29000000,40000000,1.0,,115000000,231900000,2.0165217391304346
power_curve,,,29000000,40000000,1.0,,120000000,231900000,1.9325
power_curve,,,29000000,40000000,1.0,,125000000,231900000,1.8552
power_curve,,,29000000,40000000,1.0,,130000000,231900000,1.7838461538461539
power_curve,,,29000000,40000000,1.5,,100000000,218700000,2.187
power_curve,,,29000000,40000000,1.5,,105000000,218700000,2.0828571428571427
power_curve,,,29000000,40000000,1.5,,110000000,218700000,1.9881818181818183
power_curve,,,29000000,40000000,1.5,,115000000,218700000,1.9017391304347826
power_curve,,,29000000,40000000,1.5,,120000000,218700000,1.8225
power_curve,,,29000000,40000000,1.5,,125000000,218700000,1.7496
power_curve,,,29000000,40000000,1.5,,130000000,218700000,1.6823076923076923
power_curve,,,29000000,40000000,2.0,,100000000,207200000,2.072
power_curve,,,29000000,40000000,2.0,,105000000,207200000,1.9733333333333334
power_curve,,,29000000,40000000,2.0,,110000000,207200000,1.8836363636363636
power_curve,,,29000000,40000000,2.0,,115000000,207200000,1.8017391304347825
power_curve,,,29000000,40000000,2.0,,120000000,207200000,1.7266666666666666
power_curve,,,29000000,40000000,2.0,,125000000,207200000,1.6576
power_curve,,,29000000,40000000,2.0,,130000000,207200000,1.593846153846154
power_curve,,,29000000,40000000,2.5,,100000000,197200000,1.972
power_curve,,,29000000,40000000,2.5,,105000000,197200000,1.878095238095238
power_curve,,,29000000,40000000,2.5,,110000000,197200000,1.7927272727272727
power_curve,,,29000000,40000000,2.5,,115000000,197200000,1.7147826086956521
power_curve,,,29000000,40000000,2.5,,120000000,197200000,1.6433333333333333
power_curve,,,29000000,40000000,2.5,,125000000,197200000,1.5776
power_curve,,,29000000,40000000,2.5,,130000000,197200000,1.5169230769230768
power_curve,,,29000000,40000000,3.0,,100000000,188300000,1.883
power_curve,,,29000000,40000000,3.0,,105000000,188300000,1.7933333333333332
power_curve,,,29000000,40000000,3.0,,110000000,188300000,1.711818181818182
power_curve,,,29000000,40000000,3.0,,115000000,188300000,1.637391304347826
power_curve,,,29000000,40000000,3.0,,120000000,188300000,1.5691666666666666
power_curve,,,29000000,40000000,3.0,,125000000,188300000,1.5064
power_curve,,,29000000,40000000,3.0,,130000000,188300000,1.4484615384615385
power_curve,,,29000000,45000000,0.5,,100000000,261500000,2.615
power_curve,,,29000000,45000000,0.5,,105000000,261500000,2.4904761904761905
power_curve,,,29000000,45000000,0.5,,110000000,261500000,2.3772727272727274
power_curve,,,29000000,45000000,0.5,,115000000,261500000,2.273913043478261
power_curve,,,29000000,45000000,0.5,,120000000,261500000,2.1791666666666667
power_curve,,,29000000,45000000,0.5,,125000000,261500000,2.092
power_curve,,,29000000,45000000,0.5,,130000000,261500000,2.0115384615384615
power_curve,,,29000000,45000000,1.0,,100000000,245800000,2.458
power_curve,,,29000000,45000000,1.0,,105000000,245800000,2.340952380952381
power_curve,,,29000000,45000000,1.0,,110000000,245800000,2.2345454545454544
power_curve,,,29000000,45000000,1.0,,115000000,245800000,2.137391304347826
power_curve,,,29000000,45000000,1.0,,120000000,245800000,2.0483333333333333
power_curve,,,29000000,45000000,1.0,,125000000,245800000,1.9664
power_curve,,,29000000,45000000,1.0,,130000000,245800000,1.8907692307692308
power_curve,,,29000000,45000000,1.5,,100000000,232100000,2.321
power_curve,,,29000000,45000000,1.5,,105000000,232100000,2.2104761904761903
power_curve,,,29000000,45000000,1.5,,110000000,232100000,2.11
power_curve,,,29000000,45000000,1.5,,115000000,232100000,2.0182608695652173
power_curve,,,29000000,45000000,1.5,,120000000,232100000,1.9341666666666666
power_curve,,,29000000,45000000,1.5,,125000000,232100000,1.8568
power_curve,,,29000000,45000000,1.5,,130000000,232100000,1.7853846153846153
power_curve,,,29000000,45000000,2.0,,100000000,220200000,2.202
power_curve,,,29000000,45000000,2.0,,105000000,220200000,2.097142857142857
power_curve,,,29000000,45000000,2.0,,110000000,220200000,2.001818181818182
power_curve,,,29000000,45000000,2.0,,115000000,220200000,1.914782608695652
power_curve,,,29000000,45000000,2.0,,120000000,220200000,1.835
power_curve,,,29000000,45000000,2.0,,125000000,220200000,1.7616
power_curve,,,29000000,45000000,2.0,,130000000,220200000,1.6938461538461538
power_curve,,,29000000,45000000,2.5,,100000000,209900000,2.099
power_curve,,,29000000,45000000,2.5,,105000000,209900000,1.999047619047619
power_curve,,,29000000,45000000,2.5,,110000000,209900000,1.9081818181818182
power_curve,,,29000000,45000000,2.5,,115000000,209900000,1.825217391304348
power_curve,,,29000000,45000000,2.5,,120000000,209900000,1.7491666666666668
power_curve,,,29000000,45000000,2.5,,125000000,209900000,1.6792
power_curve,,,29000000,45000000,2.5,,130000000,209900000,1.6146153846153846
power_curve,,,29000000,45000000,3.0,,100000000,200600000,2.006
power_curve,,,29000000,45000000,3.0,,105000000,200600000,1.9104761904761904
power_curve,,,29000000,45000000,3.0,,110000000,200600000,1.8236363636363637
power_curve,,,29000000,45000000,3.0,,115000000,200600000,1.7443478260869565
power_curve,,,29000000,45000000,3.0,,120000000,200600000,1.6716666666666666
power_curve,,,29000000,45000000,3.0,,125000000,200600000,1.6048
power_curve,,,29000000,45000000,3.0,,130000000,200600000,1.543076923076923
power_curve,,,29000000,50000000,0.5,,100000000,276000000,2.76
power_curve,,,29000000,50000000,0.5,,105000000,276000000,2.6285714285714286
power_curve,,,29000000,50000000,0.5,,110000000,276000000,2.5090909090909093
power_curve,,,29000000,50000000,0.5,,115000000,276000000,2.4
power_curve,,,29000000,50000000,0.5,,120000000,276000000,2.3
power_curve,,,29000000,50000000,0.5,,125000000,276000000,2.208
power_curve,,,29000000,50000000,0.5,,130000000,276000000,2.123076923076923
power_curve,,,29000000,50000000,1.0,,100000000,259600000,2.596
power_curve,,,29000000,50000000,1.0,,105000000,259600000,2.4723809523809526
power_curve,,,29000000,50000000,1.0,,110000000,259600000,2.36
power_curve,,,29000000,50000000,1.0,,115000000,259600000,2.257391304347826
power_curve,,,29000000,50000000,1.0,,120000000,259600000,2.1633333333333336
power_curve,,,29000000,50000000,1.0,,125000000,259600000,2.0768
power_curve,,,29000000,50000000,1.0,,130000000,259600000,1.996923076923077
power_curve,,,29000000,50000000,1.5,,100000000,245600000,2.456
power_curve,,,29000000,50000000,1.5,,105000000,245600000,2.3390476190476193
power_curve,,,29000000,50000000,1.5,,110000000,245600000,2.232727272727273
power_curve,,,29000000,50000000,1.5,,115000000,245600000,2.1356521739130434
power_curve,,,29000000,50000000,1.5,,120000000,245600000,2.046666666666667
power_curve,,,29000000,50000000,1.5,,125000000,245600000,1.9648
power_curve,,,29000000,50000000,1.5,,130000000,245600000,1.8892307692307693
power_curve,,,29000000,50000000,2.0,,100000000,233200000,2.332
power_curve,,,29000000,50000000,2.0,,105000000,233200000,2.220952380952381
power_curve,,,29000000,50000000,2.0,,110000000,233200000,2.12
power_curve,,,29000000,50000000,2.0,,115000000,233200000,2.0278260869565217
power_curve,,,29000000,50000000,2.0,,120000000,233200000,1.9433333333333334
power_curve,,,29000000,50000000,2.0,,125000000,233200000,1.8656
power_curve,,,29000000,50000000,2.0,,130000000,233200000,1.7938461538461539
power_curve,,,29000000,50000000,2.5,,100000000,222400000,2.224
power_curve,,,29000000,50000000,2.5,,105000000,222400000,2.118095238095238
power_curve,,,29000000,50000000,2.5,,110000000,222400000,2.021818181818182
power_curve,,,29000000,50000000,2.5,,115000000,222400000,1.9339130434782608
power_curve,,,29000000,50000000,2.5,,120000000,222400000,1.8533333333333333
power_curve,,,29000000,50000000,2.5,,125000000,222400000,1.7792
power_curve,,,29000000,50000000,2.5,,130000000,222400000,1.7107692307692308
power_curve,,,29000000,50000000,3.0,,100000000,212900000,2.129
power_curve,,,29000000,50000000,3.0,,105000000,212900000,2.0276190476190474
power_curve,,,29000000,50000000,3.0,,110000000,212900000,1.9354545454545455
power_curve,,,29000000,50000000,3.0,,115000000,212900000,1.8513043478260869
power_curve,,,29000000,50000000,3.0,,120000000,212900000,1.7741666666666667
power_curve,,,29000000,50000000,3.0,,125000000,212900000,1.7032
power_curve,,,29000000,50000000,3.0,,130000000,212900000,1.6376923076923078
power_curve,,,30000000,15000000,0.5,,100000000,179600000,1.796
power_curve,,,30000000,15000000,0.5,,105000000,179600000,1.7104761904761905
power_curve,,,30000000,15000000,0.5,,110000000,179600000,1.6327272727272728
power_curve,,,30000000,15000000,0.5,,115000000,179600000,1.5617391304347825
power_curve,,,30000000,15000000,0.5,,120000000,179600000,1.4966666666666666
power_curve,,,30000000,15000000,0.5,,125000000,179600000,1.4368
power_curve,,,30000000,15000000,0.5,,130000000,179600000,1.3815384615384616
power_curve,,,30000000,15000000,1.0,,100000000,166500000,1.665
power_curve,,,30000000,15000000,1.0,,105000000,166500000,1.5857142857142856
power_curve,,,30000000,15000000,1.0,,110000000,166500000,1.5136363636363637
power_curve,,,30000000,15000000,1.0,,115000000,166500000,1.4478260869565218
power_curve,,,30000000,15000000,1.0,,120000000,166500000,1.3875
power_curve,,,30000000,15000000,1.0,,125000000,166500000,1.332
power_curve,,,30000000,15000000,1.0,,130000000,166500000,1.2807692307692307
power_curve,,,30000000,15000000,1.5,,100000000,155400000,1.554
power_curve,,,30000000,15000000,1.5,,105000000,155400000,1.48
power_curve,,,30000000,15000000,1.5,,110000000,155400000,1.4127272727272728
power_curve,,,30000000,15000000,1.5,,115000000,155400000,1.3513043478260869
power_curve,,,30000000,15000000,1.5,,120000000,155400000,1.295
power_curve,,,30000000,15000000,1.5,,125000000,155400000,1.2432
power_curve,,,30000000,15000000,1.5,,130000000,155400000,1.1953846153846155
power_curve,,,30000000,15000000,2.0,,100000000,145500000,1.455
power_curve,,,30000000,15000000,2.0,,105000000,145500000,1.3857142857142857
power_curve,,,30000000,15000000,2.0,,110000000,145500000,1.3227272727272728
power_curve,,,30000000,15000000,2.0,,115000000,145500000,1.2652173913043478
power_curve,,,30000000,15000000,2.0,,120000000,145500000,1.2125
power_curve,,,30000000,15000000,2.0,,125000000,145500000,1.164
power_curve,,,30000000,15000000,2.0,,130000000,145500000,1.1192307692307693
power_curve,,,30000000,15000000,2.5,,100000000,137000000,1.37
power_curve,,,30000000,15000000,2.5,,105000000,137000000,1.3047619047619048
power_curve,,,30000000,15000000,2.5,,110000000,137000000,1.2454545454545454
power_curve,,,30000000,15000000,2.5,,115000000,137000000,1.191304347826087
power_curve,,,30000000,15000000,2.5,,120000000,137000000,1.1416666666666666
power_curve,,,30000000,15000000,2.5,,125000000,137000000,1.096
power_curve,,,30000000,15000000,2.5,,130000000,137000000,1.0538461538461539
power_curve,,,30000000,15000000,3.0,,100000000,129800000,1.298
power_curve,,,30000000,15000000,3.0,,105000000,129800000,1.2361904761904763
power_curve,,,30000000,15000000,3.0,,110000000,129800000,1.18
power_curve,,,30000000,15000000,3.0,,115000000,129800000,1.128695652173913
power_curve,,,30000000,15000000,3.0,,120000000,129800000,1.0816666666666668
power_curve,,,30000000,15000000,3.0,,125000000,129800000,1.0384
power_curve,,,30000000,15000000,3.0,,130000000,129800000,0.9984615384615385
power_curve,,,30000000,20000000,0.5,,100000000,194000000,1.94
power_curve,,,30000000,20000000,0.5,,105000000,194000000,1.8476190476190477
power_curve,,,30000000,20000000,0.5,,110000000,194000000,1.7636363636363637
power_curve,,,30000000,20000000,0.5,,115000000,194000000,1.6869565217391305
power_curve,,,30000000,20000000,0.5,,120000000,194000000,1.6166666666666667
power_curve,,,30000000,20000000,0.5,,125000000,194000000,1.552
power_curve,,,30000000,20000000,0.5,,130000000,194000000,1.4923076923076923
power_curve,,,30000000,20000000,1.0,,100000000,180400000,1.804
power_curve,,,30000000,20000000,1.0,,105000000,180400000,1.7180952380952381
power_curve,,,30000000,20000000,1.0,,110000000,180400000,1.64
power_curve,,,30000000,20000000,1.0,,115000000,180400000,1.568695652173913
power_curve,,,30000000,20000000,1.0,,120000000,180400000,1.5033333333333334
power_curve,,,30000000,20000000,1.0,,125000000,180400000,1.4432
power_curve,,,30000000,20000000,1.0,,130000000,180400000,1.3876923076923078
power_curve,,,30000000,20000000,1.5,,100000000,168700000,1.687
power_curve,,,30000000,20000000,1.5,,105000000,168700000,1.6066666666666667
power_curve,,,30000000,20000000,1.5,,110000000,168700000,1.5336363636363637
power_curve,,,30000000,20000000,1.5,,115000000,168700000,1.4669565217391305
power_curve,,,30000000,20000000,1.5,,120000000,168700000,1.4058333333333333
power_curve,,,30000000,20000000,1.5,,125000000,168700000,1.3496
power_curve,,,30000000,20000000,1.5,,130000000,168700000,1.2976923076923077
power_curve,,,30000000,20000000,2.0,,100000000,158400000,1.584
power_curve,,,30000000,20000000,2.0,,105000000,158400000,1.5085714285714287
power_curve,,,30000000,20000000,2.0,,110000000,158400000,1.44
power_curve,,,30000000,20000000,2.0,,115000000,158400000,1.377391304347826
power_curve,,,30000000,20000000,2.0,,120000000,158400000,1.32
power_curve,,,30000000,20000000,2.0,,125000000,158400000,1.2672
power_curve,,,30000000,20000000,2.0,,130000000,158400000,1.2184615384615385
power_curve,,,30000000,20000000,2.5,,100000000,149700000,1.497
power_curve,,,30000000,20000000,2.5,,105000000,149700000,1.4257142857142857
power_curve,,,30000000,20000000,2.5,,110000000,149700000,1.3609090909090908
power_curve,,,30000000,20000000,2.5,,115000000,149700000,1.3017391304347825
power_curve,,,30000000,20000000,2.5,,120000000,149700000,1.2475
power_curve,,,30000000,20000000,2.5,,125000000,149700000,1.1976
power_curve,,,30000000,20000000,2.5,,130000000,149700000,1.1515384615384616
power_curve,,,30000000,20000000,3.0,,100000000,142200000,1.422
power_curve,,,30000000,20000000,3.0,,105000000,142200000,1.3542857142857143
power_curve,,,30000000,20000000,3.0,,110000000,142200000,1.2927272727272727
power_curve,,,30000000,20000000,3.0,,115000000,142200000,1.2365217391304348
power_curve,,,30000000,20000000,3.0,,120000000,142200000,1.185
power_curve,,,30000000,20000000,3.0,,125000000,142200000,1.1376
power_curve,,,30000000,20000000,3.0,,130000000,142200000,1.093846153846154
power_curve,,,30000000,25000000,0.5,,100000000,208500000,2.085
power_curve,,,30000000,25000000,0.5,,105000000,208500000,1.9857142857142858
power_curve,,,30000000,25000000,0.5,,110000000,208500000,1.8954545454545455
power_curve,,,30000000,25000000,0.5,,115000000,208500000,1.8130434782608695
power_curve,,,30000000,25000000,0.5,,120000000,208500000,1.7375
power_curve,,,30000000,25000000,0.5,,125000000,208500000,1.668
power_curve,,,30000000,25000000,0.5,,130000000,208500000,1.603846153846154
power_curve,,,30000000,25000000,1.0,,100000000,194300000,1.943
power_curve,,,30000000,25000000,1.0,,105000000,194300000,1.8504761904761904
power_curve,,,30000000,25000000,1.0,,110000000,194300000,1.7663636363636364
power_curve,,,30000000,25000000,1.0,,115000000,194300000,1.6895652173913043
power_curve,,,30000000,25000000,1.0,,120000000,194300000,1.6191666666666666
power_curve,,,30000000,25000000,1.0,,125000000,194300000,1.5544
power_curve,,,30000000,25000000,1.0,,130000000,194300000,1.4946153846153847
